note,date updated,status,publication_title_original,publication_title_transliteration,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,location,title_notes,staff_notes,vendor_id,oclc_collection_name,oclc_collection_id,oclc_entry_id,oclc_linkscheme,oclc_number,ACTION,Aleph BSN,publication_type,date_monograph_published_print,date_monograph_published_online,monograph_volume,monograph_edition,first_editor,parent_publication_title_id,preceding_publication_title_id,access_type,previous_url
,,local update,Manuscrits coptes /,,,,,,,,,,http://hdl.handle.net/2333.1/m63xsv84,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,784193026,,784193026,,003497891,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/manuscritscoptes00muni
,,oclc ws,Mari and the Bible,,,,,,,,,,http://hdl.handle.net/2333.1/dncjt0d3,Abraham Malamat,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,606990448,,606990448,,003710166,monograph,,,,,,,,free,
"updated M, AN - JAS 4/12/21 ",,oclc ws,Matériaux pour servir à l’établissement d’un dictionnaire d’archéologie égyptienne,,,,,,,,,,http://hdl.handle.net/2333.1/bnzs7t7k,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746172883,,746172883,,003497896,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/matriauxpourse00jq
,,local update,Mémoire sur les fouilles de Licht /,,,,,,,,,,http://hdl.handle.net/2333.1/pzgmsnh2,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746172909,,746172909,,003497988,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/mmoiresurlesfo06gaut
"updated M, AN - JAS 4/12/21 ",,oclc ws,Memphis I /,,,,,,,,,,http://hdl.handle.net/2333.1/70rxwqbg,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,899966585,,899966585,,003497969,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/memphisi00petr
,,local update,"Mesopotamian Magic: Textual, Historical and Interpretative Perspectives",,,,,,,,,,http://hdl.handle.net/2333.1/vx0k6gf4,T. Abusch ,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,1224945923,,003709767,monograph,,,,,,,,free,
,,oclc ws,Mesopotamian Planetary Astronomy-Astrology,,,,,,,,,,http://hdl.handle.net/2333.1/sxksn1zt,D. Brown,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,988917284,,988917284,,003709833,monograph,,,,,,,,free,
,,local update,"Mesopotamian Poetic Language: Sumerian and Akkadian : Proceedings of the Groningen Group for the Study of Mesopotamian Literature, Volume 2",,,,,,,,,,http://hdl.handle.net/2333.1/jdfn30xc,H.L.J. Vanstiphout ,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,1224929194,,003709848,monograph,,,,,,,,free,
,,oclc ws,Mesopotamian Protective Spirits : the ritual texts,,,,,,,,,,http://hdl.handle.net/2333.1/zpc868st,F.A.M. Wiggerman,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,615013042,,615013042,,003709802,monograph,,,,,,,,free,
"updated M, AN - JAS 4/12/21 ",,oclc ws,Meydum and Memphis (III) /,,,,,,,,,,http://hdl.handle.net/2333.1/zgmsbpjp,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,54937011,,54937011,,003497982,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/meydummemphisiii00petr
,,oclc ws,Michigan papyri (P. Mich. XII),,,,,,,,,,http://hdl.handle.net/2333.1/8kprr9fb,Gerald M. Browne,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,669331611,,669331611,,004213569,monograph,,,,,,,,free,
,,oclc ws,Michigan papyri XIV,,,,,,,,,,http://hdl.handle.net/2333.1/bcc2fwf8,Vincent P. McCarren,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,681818685,,681818685,,004213568,monograph,,,,,,,,free,
"Removed the newer entry (request oclc ws to remove dup - check if applied, 1/4/2021, jk)",,oclc ws,"Mining the archives : festschrift for Christopher Walker on the occasion of his 60th birthday, 4 October 2002",,,,,,,,,,http://hdl.handle.net/2333.1/qbzkh5rk,Cornelia Wunsch,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,c5644.212,,681454637,,004571800,,,,,,,,,free,
,,local update,Miroirs /,,,,,,,,,,http://hdl.handle.net/2333.1/tqjq2p2s,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746172907,,746172907,,003497984,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/miroirs00bn
,,local update,Models of ships and boats /,,,,,,,,,,http://hdl.handle.net/2333.1/k6djhmzh,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177237,,746177237,,003498016,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/modelsofshipsboa00reis
,,oclc ws,Monastic estates in late antique and early Islamic Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/3tx962p2,Sarah Clackson,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,984129401,,984129401,,004068926,monograph,,,,,,,,free,
,,local update,Monuments de l'Égypte et de la Nubie,,,,,,,,,,http://hdl.handle.net/2333.1/9s4mwhnz,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177240,,746177240,,003498025,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/monumentsdelgy12cham
,,local update,Municipalité d'Alexandrie Alexandrea ad Aegyptum; guide de la ville ancienne et moderne et du Musée gréco-romain,,,,,,,,,,http://hdl.handle.net/2333.1/280gbgnr,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,881561184,,881561184,,003498032,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/municipalitdal00brec
,,local update,"Narrative of the operations and recent discoveries within the pyramids, temples, tombs, and excavations in Egypt and Nubia : and of a journey to the coast of the Red Sea in search of the ancient Berenice, and of another to the oasis of Jupiter Ammon. /",,,,,,,,,,http://hdl.handle.net/2333.1/xgxd2g9r,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,718100157,,718100157,,003498033,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/narrativeofopera00belz
,,local update,Naukratis.,,,,,,,,,,http://hdl.handle.net/2333.1/sqv9sfr1,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177246,,746177246,,003498036,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/naukratis06egyp
,,oclc ws,Nekropolis,,,,,,,,,,http://hdl.handle.net/2333.1/xgxd26w6,Rudolf Pagenstecher,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,791947735,,791947735,,004571752,monograph,,,,,,,,free,
"updated M, AN - JAS 4/12/21 ",,oclc ws,Notice explicative des ruines du temple de Louxor /,,,,,,,,,,http://hdl.handle.net/2333.1/nzs7hf6n,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177248,,746177248,,003498042,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/noticeexplicativ00dare
,,local update,Notice sur les antiquités égyptiennes du Musée de Lyon,,,,,,,,,,http://hdl.handle.net/2333.1/j6q57dqk,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177249,,746177249,,003498044,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/noticesurlesanti00lyon
"updated M, AN - JAS 4/12/21 ",,oclc ws,Numismatique : Égypte ancienne (pt.1),,,,,,,,,,http://hdl.handle.net/2333.1/djh9w9zd,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177252s,,746177252,,003498046,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/numismatiquegy01feua
"updated M, AN - JAS 4/12/21 ",,oclc ws,Numismatique : Égypte ancienne (pt.2),,,,,,,,,,http://hdl.handle.net/2333.1/8sf7m9gh,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177252b,,746177252,,003498046,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/numismatiquegy02feua
,,oclc ws,Octavian's campsite memorial for the Actian War,,,,,,,,,,http://hdl.handle.net/2333.1/4xgxd7dk,William Michael Murray,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,80562843,,80562843,,005987005,monograph,,,,,,,,free,
,,oclc ws,On government and law in Roman Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/mw6m94sf,Naphtali Lewis,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,984128333,,984128333,,004068903,monograph,,,,,,,,free,
,,oclc ws,Origins : The Ancient Near Eastern Background of Some Modern Western Institutions,,,,,,,,,,http://hdl.handle.net/2333.1/573n5w3j,William W. Hallo,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,604637123,,604637123,,003710183,monograph,,,,,,,,free,
Added handle link - 1/11/21 gm,,oclc ws,Ostraka from Trimithis.,,,,,,,,,,http://hdl.handle.net/2333.1/37pvmfb9,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,794976671,,794976671,,003636668,monograph,,,,,,,,free,
,,oclc ws,Ostraka in the Royal Ontario Museum II,,,,,,,,,,http://hdl.handle.net/2333.1/cjsxkz48,Alan Edouard Samuel,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,972352582,,972352582,,004844155,monograph,,,,,,,,free,
"Removed the newer entry (request oclc ws to remove dup - check if applied, 1/4/2021, jk)",,oclc ws,P.Berl. 9825 : an elaborate horoscope for 319 CE and its significance for Greek astronomical and astrological practice,,,,2017,,,2017,,,http://doi.org/2333.1/brv15m2n,"Greenbaum, Dorian Gieseler",,,ebook,,"Institute for the Study of the Ancient World, New York University",,,,,Ancient World Digital Library,global.5644.217,c5644.331,,1004237025,,005747310,monograph,,,,,,,,free,
,,oclc ws,P.Michigan XVI : a Greek love charm from Egypt (P. Mich. 757),,,,,,,,,,http://hdl.handle.net/2333.1/7sqv9xn5,David Gray Martinez,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,984128244,,984128244,,004068898,monograph,,,,,,,,free,
,,oclc ws,Palestinian Bichrome Ware,,,,,,,,,,http://hdl.handle.net/2333.1/np5hqdth,Claire Epstein,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1134522909,,1134522909,,003710235,monograph,,,,,,,,free,
,,local update,Pan du désert,,,,,,,,,,http://hdl.handle.net/2333.1/hdr7ssp4,A. Bernand,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,1224916209,,003710210,monograph,,,,,,,,free,
,,oclc ws,Papyri from the Michigan collection (P.Mich XI),,,,,,,,,,http://hdl.handle.net/2333.1/1c59zzsq,John C. Shelton,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,580600908,,580600908,,004068192,monograph,,,,,,,,free,
,,oclc ws,Papyri in memory of P.J. Sijpesteijn (P. Sijp.),,,,,,,,,,http://hdl.handle.net/2333.1/qnk98z3x,Adriaan Johan Boudewijn Sirks,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,651754364,,651754364,,004068914,monograph,,,,,,,,free,
,,oclc ws,Papyri in the collection of the Erasmus University (Rotterdam) (P. Erasm. I),,,,,,,,,,http://hdl.handle.net/2333.1/k0p2nrzh,P. J. Sijpesteijn,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,669316206,,669316206,,007572642,monograph,,,,,,,,free,
,,oclc ws,Papyri variae Alexandrinae et Gissenses,,,,,,,,,,http://hdl.handle.net/2333.1/tmpg4mgv,Jacques Schwartz,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,579203240,,579203240,,005987017,monograph,,,,,,,,free,
,,local update,Papyrus grecs d'époque byzantine (t.1),,,,,,,,,,http://hdl.handle.net/2333.1/rr4xh7h2,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177253a,,746177253,,003498054,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/papyrusgrecsdp01masp
,,local update,Papyrus grecs d'époque byzantine (t.2),,,,,,,,,,http://hdl.handle.net/2333.1/n02v7716,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177253b,,746177253,,003498054,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/papyrusgrecsdp02masp
,,local update,Papyrus grecs d'époque byzantine (t.3),,,,,,,,,,http://hdl.handle.net/2333.1/h9w0w46k,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177253c,,746177253,,003498054,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/papyrusgrecsdp03masp
Updated this line,,local update,Preliminary report on early Byzantine pottery from a building complex at Kenchreai (Greece) ,,,,,,,,,,http://doi.org/2333.1/q83bk6k7,Sebastian Heath,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,1225156166,,004222883,monograph,,,,,,,,free,
,,local update,Primitive art in Egypt /,,,,,,,,,,http://hdl.handle.net/2333.1/08kps24d,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177259,,746177259,,003498064,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/primitiveartin00capa
,,oclc ws,Principaux monuments du Musee egyptien de Florence,,,,,,,,,,http://hdl.handle.net/2333.1/tx95xc6p,William B. Berend,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177266,,746177266,,003498089,monograph,,,,,,,,free,
,,oclc ws,"Principles of the Relation between Local Adverb, Verb and Sentence Particle in Hittite",,,,,,,,,,http://hdl.handle.net/2333.1/3r228292,F.A. Tjerkstra,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,637060886,,637060886,,003709821,monograph,,,,,,,,free,
,,oclc ws,Proceedings of the twelfth international congress of papyrology,,,,,,,,,,http://hdl.handle.net/2333.1/rr4xh2z5,Deborah H. Samuel,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,983467848,,983467848,,004068186,monograph,,,,,,,,free,
,,oclc ws,"Ptocheia, or, Odysseus in disguise at Troy (P.Köln VI 245)",,,,,,,,,,http://hdl.handle.net/2333.1/44j0zs3c,Maryline G. Parca,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,644158104,,644158104,,004068900,monograph,,,,,,,,free,
,,oclc ws,Ptolemy and the foundations of ancient mathematical optics,,,,,,,,,,http://hdl.handle.net/2333.1/s1rn8w5q,A. Mark Smith,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,81282547,,81282547,,005987009,monograph,,,,,,,,free,
,,oclc ws,Ptolemy's theory of visual perception,,,,,,,,,,http://hdl.handle.net/2333.1/6q573x46,Alexander Jones,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,81166765,,81166765,,005987003,monograph,,,,,,,,free,
,,oclc ws,Public organization in ancient Greece : a documentary study,,,,,,,,,,http://hdl.handle.net/2333.1/vdnck30q,Nicholas F. Jones,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,988016058,,988016058,,007572643,monograph,,,,,,,,free,
,,oclc ws,Recherches de papyrologie littéraire,,,,,,,,,,http://hdl.handle.net/2333.1/zcrjdn2p,Paul Mertens,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,692051330,,692051330,,005987016,monograph,,,,,,,,free,
,,oclc ws,"Register of Oxyrhynchites, 30 B.C.-A.D. 96",,,,,,,,,,http://hdl.handle.net/2333.1/n5tb2v4b,Brian W. Jones,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,681815466,,681815466,,004068231,monograph,,,,,,,,free,
,,oclc ws,Regnal Formulas in Byzantine Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/mkkwhcf4,Roger S. Bagnall ,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,669326384,,669326384,,004571770,monograph,,,,,,,,free,
,,local update,Répertoire généalogique et onomastique du Musée du Caire,,,,,,,,,,http://hdl.handle.net/2333.1/31zcrvc6,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177268,,746177268,,003498100,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/rpertoiregn00legr
,,oclc ws,Reports of proceedings in papyri,,,,,,,,,,http://hdl.handle.net/2333.1/70rxwk3z,R.A. Coles,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,669316213,,669316213,,005684205,monograph,,,,,,,,free,
,,oclc ws,"Representing power in ancient Inner Asia: legitimacy, transmission and the sacred",,,,,,,,,,http://hdl.handle.net/2333.1/9ghx3qxx,Isabelle Charleux,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1176469305,,1176469305,,007572854,monograph,,,,,,,,free,
"updated link * taken care of the oclc ws duplicate entry, check if approved, 1/4/2021, jk",,oclc ws,"Review of Ptolemaic Numismatics, 1996 to 2007 /",,,,,,,,,,http://doi.org/2333.1/9s4mw84w,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,811756919,,811756919,,003669387,monograph,,,,,,,,free,
updated link,,oclc ws,Rome and the economic integration of empire /,,,,,,,,,,http://doi.org/2333.1/280gb73f,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,817965432,,817965432,,003679630,monograph,,,,,,,,free,
,,oclc ws,Royal administration and national religion in ancient Palestine,,,,1982,,,1982,,,http://hdl.handle.net/2333.1/p5hqc1fq,G.W. Ahlström,,,ebook,,Brill,,,,,Ancient World Digital Library,global.5644.217,c5644.848,,564383198,,003709897,monograph,,,,,,,,free,
,,oclc ws,Saite and Persian demotic cattle documents : a study in legal forms and principles in ancient Egypt (P.CattleDocs.),,,,,,,,,,http://hdl.handle.net/2333.1/hdr7stn3,Eugene Cruz-Uribe,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,988217271,,988217271,,004068794,monograph,,,,,,,,free,
,,local update,Sarcophages antérieurs au Nouvel Empire,,,,,,,,,,http://hdl.handle.net/2333.1/tht76tj5,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177269,,746177269,,003498104,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/sarcophagesant02laca
,,local update,Sarcophages de l'époque bubastite à l'époque saïte t.1,,,,,,,,,,http://hdl.handle.net/2333.1/pvmcvqrr,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177270a,,746177270,,003498105,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/sarcophagesdel01more
,,local update,Sarcophages de l'époque bubastite à l'époque saïte t.2,,,,,,,,,,http://hdl.handle.net/2333.1/k3j9kq8w,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177270b,,746177270,,003498105,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/sarcophagesdel02more
,,oclc ws,Saros cycle dates and related Babylonian astronomical texts,,,,,,,,,,http://hdl.handle.net/2333.1/bg79cxnb,Asger Aaboe,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,81150006,,81150006,,007572883,monograph,,,,,,,,free,
"updated M, AN - JAS 4/12/21 ",,oclc ws,Scarab-shaped seals /,,,,,,,,,,http://hdl.handle.net/2333.1/9kd51p7d,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177272,,746177272,,003498108,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/scarabshapedseal00newb
,,local update,Scarabs ,,,,,,,,,,http://hdl.handle.net/2333.1/5tb2rnpp,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,689358134,,689358134,,003498111,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/scarabshistory00myer
,,oclc ws,"Selected Papers. 2. : (Hommages et Opera minora, 6)",,,,,,,,,,http://hdl.handle.net/2333.1/crjdfpx3,W.B. Henning,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1164077052,,1164077052,,003709748,monograph,,,,,,,,free,
,,oclc ws,Seleucid Archival Texts in the Harvard Semitic Museum,,,,,,,,,,http://hdl.handle.net/2333.1/7d7wm51r,R. Wallenfels,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,988915375,,988915375,,003709807,monograph,,,,,,,,free,
Updated this line,,oclc ws,Shenoute's Name,,,,,,,,,,http://hdl.handle.net/2333.1/05qfv49m,Roger S. Bagnall,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1178767842,,1178767842,,007576767,monograph,,,,,,,,free,
,,oclc ws,Sigla and select marginalia in Greek literary papyri,,,,,,,,,,http://hdl.handle.net/2333.1/f7m0crgm,Kathleen McNamee,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,669344520,,669344520,,007572884,monograph,,,,,,,,free,
,,oclc ws,Siut - Theben : Zur Wertschätzung von Traditionen im alten Ägypten,,,,,,,,,,http://hdl.handle.net/2333.1/2rbnzv07,Jochem Kahl,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,945915358,,945915358,,003709883,monograph,,,,,,,,free,
,,local update,"Statuen und Statuetten von Königen und Privatleuten im Museum von Kairo, Nr. 1-1294 53",,,,,,,,,,http://hdl.handle.net/2333.1/2280gn6t,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177276,,746177276,,003498115,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/statuenundstatue53borc
,,oclc ws,Status declarations in Roman Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/rv15dxzp,C. A. Nelson,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,654509633,,654509633,,004068226,monograph,,,,,,,,free,
,,local update,Steingefässe / (v.1),,,,,,,,,,http://hdl.handle.net/2333.1/x95x6mwt,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177277a,,746177277,,003498116,monograph,,,1,,,,,free,http://dlib.nyu.edu/awdl/books/steingefsse01biss
,,local update,Steingefässe / (v.2),,,,,,,,,,http://hdl.handle.net/2333.1/sn02vj17,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177277b,,746177277,,003498116,monograph,,,2,,,,,free,http://dlib.nyu.edu/awdl/books/steingefsse02biss
,,oclc ws,Studies in Exegesis : Christian Critiques of Jewish Law and Rabbinic Responses 70-300 CE,,,,,,,,,,http://hdl.handle.net/2333.1/4mw6mbrc,Herbert W. Basser,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,60245831,,60245831,,003709770,monograph,,,,,,,,free,
,,oclc ws,Studies on the Hasmonean Period,,,,,,,,,,http://hdl.handle.net/2333.1/vq83bn06,J. Efron,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,572914924,,572914924,,003710192,monograph,,,,,,,,free,
,,oclc ws,Studies on the Neoplatonist Hierocles,,,,,,,,,,http://hdl.handle.net/2333.1/sn02vd83,Ilsetraut Hadot,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,317882442,,317882442,,005986997,monograph,,,,,,,,free,
,,local update,Tables d'offrandes /,,,,,,,,,,http://hdl.handle.net/2333.1/dbrv1gjr,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,769626035,,769626035,,003498122,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tablesdoffrandes47ahme
Updated this line,,oclc ws,Tables of Synodic Events from -800 to 1650 Using Modern and Almagest Models,,,,,,,,,,http://hdl.handle.net/2333.1/2fqz68dk,Christián C.Carman,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1091358189,,1091358189,,006622418,monograph,,,,,,,,free,
,,local update,Tanis,,,,,,,,,,http://hdl.handle.net/2333.1/8kprrfzs,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,697758386,,697758386,,003498126,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tanis04petr
,,oclc ws,Tarkhan I and Memphis V /,,,,,,,,,,http://hdl.handle.net/2333.1/4tmpgfgw,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177287,,746177287,,003498128,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/tarkhanimemphisv00petr
,,oclc ws,Textcorpus und Wörterbuch : Aspekte zur ägyptischen Lexikographie,,,,,,,,,,http://hdl.handle.net/2333.1/3ffbg94z,Herausgegeben von Stefan Grunert und Ingelore Hafemann,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,606389399,,606389399,,003709886,monograph,,,,,,,,free,
,,local update,The Age of Solomon : Scholarship at the Turn of the Millennium,,,,,,,,,,http://hdl.handle.net/2333.1/xsj3v06b,Lowell K. Handy,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,1224941020,,003710165,monograph,,,,,,,,free,
,,local update,The Amarna Scholarly Tablets,,,,,,,,,,http://hdl.handle.net/2333.1/66t1g3cx,S. Izre'el,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,1224930388,,003709851,monograph,,,,,,,,free,
,,local update,"The Balaam Text from Deir 'Alla Re-Evaluated : Proceedings of the Symposium held at Leiden, 21-24 August 1989",,,,,,,,,,http://hdl.handle.net/2333.1/hqbzkjv4,J. Hoftijzer,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,1224909030,,003710216,monograph,,,,,,,,free,
,,local update,"The book of the kings of Egypt : or, The Ka, Nebti, Horus, Suten Bat, and Rä names of the pharaohs with transliterations from Menes, the first dynastic king of Egypt, to the emperor Decius, with chapters on the royal names, chronology, etc",,,,,,,,,,http://hdl.handle.net/2333.1/1ns1rz9m,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,730929777,,730929777,,003459004,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/bookofkingsofegy02budg
,,local update,The Care of the Elderly in the Ancient Near East,,,,,,,,,,http://hdl.handle.net/2333.1/dz08krk1,Marten Stol,,,,,,,,,,Ancient World Digital Library,global.5644.217,,,1224927093,,003710172,monograph,,,,,,,,free,
"updated M, AN - JAS 4/12/21 ",,oclc ws,The Cemeteries of Abydos (pt.3),,,,,,,,,,http://hdl.handle.net/2333.1/b5mkm6kb,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,744746961,,744746961,,003497383,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/cemeteriesofabyd35egyp
"updated M, AN - JAS 4/12/21 ",,oclc ws,The civilization of the ancient Egyptians.,,,,,,,,,,http://hdl.handle.net/2333.1/fxpnw74w,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,697669343,,697669343,,003497387,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/civilizationofan00goss
Updated this line,,oclc ws,The Constantian Monetary Revolution,,,,,,,,,,http://hdl.handle.net/2333.1/3n5tb9sc,Roger S. Bagnall,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1091058749,,1091058749,,006621542,monograph,,,,,,,,free,
,,oclc ws,The Construction of the Assyrian Empire : A Historical Study of the Inscriptions of Shalmaneser III (859-824 B.C.) Relating to His Campaigns to the West,,,,,,,,,,http://hdl.handle.net/2333.1/83bk3m3t,Shigeo Yamada,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,606551562,,606551562,,003709786,monograph,,,,,,,,free,
"updated link * taken care of oclc ws duplicate entry (check again if approved, jk 1/4/2021)",,oclc ws,The cosmos in the Antikythera mechanism /,,,,,,,,,,http://doi.org/2333.1/xgxd26r7,,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,828186961,,828186961,,003703817,monograph,,,,,,,,free,
,,oclc ws,The Domestication of Metals : The Rise of Complex Metal Industries in Anatolia,,,,,,,,,,http://hdl.handle.net/2333.1/gxd25616,K. Aslıhan Yener,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,606497377,,606497377,,003709787,monograph,,,,,,,,free,
,,oclc ws,The Egyptian book of the dead,,,,,,,,,,http://hdl.handle.net/2333.1/zpc8695p,Charles Henry Stanley Davis,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,812132275,,812132275,,004571762,monograph,,,,,,,,free,
,,oclc ws,The Elephantine papyri in English : three millennia of cross-cultural continuity and change,,,,,,,,,,http://hdl.handle.net/2333.1/q573n7pr,Bezalel Porten,,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,922645875,,922645875,,003709865,monograph,,,,,,,,free,
