note,date updated,status,publication_title_original,publication_title_transliteration,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_url,first_author,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,location,title_notes,staff_notes,vendor_id,oclc_collection_name,oclc_collection_id,oclc_entry_id,oclc_linkscheme,oclc_number,ACTION,Aleph BSN,publication_type,date_monograph_published_print,date_monograph_published_online,monograph_volume,monograph_edition,first_editor,parent_publication_title_id,preceding_publication_title_id,access_type,previous_url
"updated M, AN - JAS 4/12/21 ",,local update,Le temple de Kalabchah (fasc.3),,,,,,,,,,http://hdl.handle.net/2333.1/hdr7t204,,hdr7t204,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746172869c,,746172869,raw,003497866,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/letempledekalabc03gaut
"updated M, AN - JAS 4/12/21; updated title JS 3/31/21",,local update,Le temple de Ouadi es-Sebouâ‚,,,,,,,,,,http://hdl.handle.net/2333.1/cnp5j1d9,,cnp5j1d9,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746172873,,746172873,raw,003497871,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/letempledeouadie01gaut
"updated M, AN - JAS 4/12/21 ",,local update,Leçons sur l'art égyptien,,,,,,,,,,http://hdl.handle.net/2333.1/d7wm3jtp,,d7wm3jtp,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,565971799,,565971799,raw,003498372,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/leonssurlart00capa
,,local update,Les antiquites egyptiennes de la collection Fouquet,,,,,,,,,,http://hdl.handle.net/2333.1/547d86ms,,547d86ms,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177332,,746177332,raw,003498368,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/lesantiquits00fouq
"updated M, AN - JAS 4/12/21 ",,local update,Les débuts de l’art en Égypte,,,,,,,,,,http://hdl.handle.net/2333.1/69p8d8b4,,69p8d8b4,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,894278021,,894278021,raw,003497736,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/einfhrungindie00biss
,,oclc ws,Les ostraca grecs de la collection Charles-Edwin Wilbour au Musée de Brooklyn,,,,,,,,,,http://hdl.handle.net/2333.1/6q573xnt,Claire Préaux,6q573xnt,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1176371766,,1176371766,raw,007572641,monograph,,,,,,,,free,
,,local update,Les portraits d'Antinoé au Musée Guimet,,,,,,,,,,http://hdl.handle.net/2333.1/wpzgn3gc,,wpzgn3gc,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746172867,,746172867,raw,003497864,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/lesportraitsdant00guim
,,oclc ws,Les ressources et les activités économiques des églises en Égypte du IVe au VIIIe siècle,,,,,,,,,,http://hdl.handle.net/2333.1/ffbg7gqg,Ewa Wipszycka,ffbg7gqg,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,681860804 ,,681860804 ,raw,005823937,monograph,,,,,,,,free,
,,oclc ws,"Les titulatures impériales dans les papyrus, les ostraca et les inscriptions d'Égypte (30 a.C.-284 p.C.)",,,,,,,,,,http://hdl.handle.net/2333.1/gf1vhpdj,Paul Bureth,gf1vhpdj,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,680115902,,680115902,raw,005684181,monograph,,,,,,,,free,
,,oclc ws,"Letters from Collections in Philadelphia, Chicago and Berkeley",,,,,,,,,,http://hdl.handle.net/2333.1/8931zfkz,M. Stol,8931zfkz,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,945914503,,945914503,raw,003709721,monograph,,,,,,,,free,
,,local update,Letters from Yale : Transliterated and Translated,,,,,,,,,,http://hdl.handle.net/2333.1/mgqnkc5s,M. Stol,mgqnkc5s,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,,,1182549981,raw,003709733,monograph,,,,,,,,free,
,,local update,"Letters in the British Museum : Transliterated and Translated, Part 2",,,,,,,,,,http://hdl.handle.net/2333.1/4j0zpf1g,W.H. van Soldt,4j0zpf1g,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,,,1182548472,raw,003709736,monograph,,,,,,,,free,
,,local update,Lob der Ištar : Gebet und Ritual an die altbabylonische Venusgöttin,,,,,,,,,,http://hdl.handle.net/2333.1/qfttf0vp,B. Groneberg,qfttf0vp,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,,,1224930114,raw,003709850,monograph,,,,,,,,free,
,,oclc ws,Magic and divination in ancient Palestine and Syria,,9789004105133,,1996,,,1996,,,http://hdl.handle.net/2333.1/59zw3svk,"Jeffers, Ann.",59zw3svk,,ebook,,Brill,,,,,Ancient World Digital Library,global.5644.217,c5644.847,,1141869171,raw,003710187,monograph,,,,,,,,free,
,,local update,Manuscrits coptes,,,,,,,,,,http://hdl.handle.net/2333.1/m63xsv84,,m63xsv84,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,784193026,,784193026,raw,003497891,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/manuscritscoptes00muni
,,oclc ws,Mari and the Bible,,,,,,,,,,http://hdl.handle.net/2333.1/dncjt0d3,Abraham Malamat,dncjt0d3,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,606990448,,606990448,raw,003710166,monograph,,,,,,,,free,
"updated M, AN - JAS 4/12/21 ",,local update,Matériaux pour servir à l’établissement d’un dictionnaire d’archéologie égyptienne,,,,,,,,,,http://hdl.handle.net/2333.1/bnzs7t7k,,bnzs7t7k,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746172883,,746172883,raw,003497896,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/matriauxpourse00jq
,,local update,Mémoire sur les fouilles de Licht,,,,,,,,,,http://hdl.handle.net/2333.1/pzgmsnh2,,pzgmsnh2,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746172909,,746172909,raw,003497988,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/mmoiresurlesfo06gaut
"updated M, AN - JAS 4/12/21 ",,local update,Memphis I,,,,,,,,,,http://hdl.handle.net/2333.1/70rxwqbg,,70rxwqbg,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,899966585,,899966585,raw,003497969,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/memphisi00petr
,,local update,"Mesopotamian Magic: Textual, Historical and Interpretative Perspectives",,,,,,,,,,http://hdl.handle.net/2333.1/vx0k6gf4,T. Abusch ,vx0k6gf4,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,,,1224945923,raw,003709767,monograph,,,,,,,,free,
,,oclc ws,Mesopotamian Planetary Astronomy-Astrology,,,,,,,,,,http://hdl.handle.net/2333.1/sxksn1zt,D. Brown,sxksn1zt,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,988917284,,988917284,raw,003709833,monograph,,,,,,,,free,
,,local update,"Mesopotamian Poetic Language: Sumerian and Akkadian : Proceedings of the Groningen Group for the Study of Mesopotamian Literature, Volume 2",,,,,,,,,,http://hdl.handle.net/2333.1/jdfn30xc,H.L.J. Vanstiphout ,jdfn30xc,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,,,1224929194,raw,003709848,monograph,,,,,,,,free,
,,oclc ws,Mesopotamian Protective Spirits : the ritual texts,,,,,,,,,,http://hdl.handle.net/2333.1/zpc868st,F.A.M. Wiggerman,zpc868st,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,615013042,,615013042,raw,003709802,monograph,,,,,,,,free,
"updated M, AN - JAS 4/12/21 ",,local update,Meydum and Memphis (III),,,,,,,,,,http://hdl.handle.net/2333.1/zgmsbpjp,,zgmsbpjp,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,54937011,,54937011,raw,003497982,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/meydummemphisiii00petr
,,oclc ws,Michigan papyri (P. Mich. XII),,,,,,,,,,http://hdl.handle.net/2333.1/8kprr9fb,Gerald M. Browne,8kprr9fb,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,669331611,,669331611,raw,004213569,monograph,,,,,,,,free,
,,oclc ws,Michigan papyri XIV,,,,,,,,,,http://hdl.handle.net/2333.1/bcc2fwf8,Vincent P. McCarren,bcc2fwf8,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,681818685,,681818685,raw,004213568,monograph,,,,,,,,free,
"Removed the newer entry (request oclc ws to remove dup - check if applied, 1/4/2021, jk)",,oclc ws,"Mining the archives : festschrift for Christopher Walker on the occasion of his 60th birthday, 4 October 2002",,,,,,,,,,http://hdl.handle.net/2333.1/qbzkh5rk,Cornelia Wunsch,qbzkh5rk,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,c5644.212,,681454637,raw,004571800,,,,,,,,,free,
,,local update,Miroirs,,,,,,,,,,http://hdl.handle.net/2333.1/tqjq2p2s,,tqjq2p2s,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746172907,,746172907,raw,003497984,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/miroirs00bn
,,local update,Models of ships and boats,,,,,,,,,,http://hdl.handle.net/2333.1/k6djhmzh,,k6djhmzh,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177237,,746177237,raw,003498016,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/modelsofshipsboa00reis
,,oclc ws,Monastic estates in late antique and early Islamic Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/3tx962p2,Sarah Clackson,3tx962p2,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,984129401,,984129401,raw,004068926,monograph,,,,,,,,free,
,,local update,Monuments de l'Égypte et de la Nubie,,,,,,,,,,http://hdl.handle.net/2333.1/9s4mwhnz,,9s4mwhnz,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177240,,746177240,raw,003498025,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/monumentsdelgy12cham
,,local update,Municipalité d'Alexandrie Alexandrea ad Aegyptum; guide de la ville ancienne et moderne et du Musée gréco-romain,,,,,,,,,,http://hdl.handle.net/2333.1/280gbgnr,,280gbgnr,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,881561184,,881561184,raw,003498032,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/municipalitdal00brec
,,local update,"Narrative of the operations and recent discoveries within the pyramids, temples, tombs, and excavations in Egypt and Nubia : and of a journey to the coast of the Red Sea in search of the ancient Berenice, and of another to the oasis of Jupiter Ammon.",,,,,,,,,,http://hdl.handle.net/2333.1/xgxd2g9r,,xgxd2g9r,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,718100157,,718100157,raw,003498033,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/narrativeofopera00belz
,,local update,Naukratis.,,,,,,,,,,http://hdl.handle.net/2333.1/sqv9sfr1,,sqv9sfr1,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177246,,746177246,raw,003498036,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/naukratis06egyp
,,oclc ws,Nekropolis,,,,,,,,,,http://hdl.handle.net/2333.1/xgxd26w6,Rudolf Pagenstecher,xgxd26w6,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,791947735,,791947735,raw,004571752,monograph,,,,,,,,free,
"updated M, AN - JAS 4/12/21 ",,local update,Notice explicative des ruines du temple de Louxor,,,,,,,,,,http://hdl.handle.net/2333.1/nzs7hf6n,,nzs7hf6n,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177248,,746177248,raw,003498042,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/noticeexplicativ00dare
,,local update,Notice sur les antiquités égyptiennes du Musée de Lyon,,,,,,,,,,http://hdl.handle.net/2333.1/j6q57dqk,,j6q57dqk,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177249,,746177249,raw,003498044,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/noticesurlesanti00lyon
"updated M, AN - JAS 4/12/21 ",,local update,Numismatique : Égypte ancienne (pt.1),,,,,,,,,,http://hdl.handle.net/2333.1/djh9w9zd,,djh9w9zd,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177252s,,746177252,raw,003498046,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/numismatiquegy01feua
"updated M, AN - JAS 4/12/21 ",,local update,Numismatique : Égypte ancienne (pt.2),,,,,,,,,,http://hdl.handle.net/2333.1/8sf7m9gh,,8sf7m9gh,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177252b,,746177252,raw,003498046,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/numismatiquegy02feua
,,oclc ws,Octavian's campsite memorial for the Actian War,,,,,,,,,,http://hdl.handle.net/2333.1/4xgxd7dk,William Michael Murray,4xgxd7dk,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,80562843,,80562843,raw,005987005,monograph,,,,,,,,free,
,,oclc ws,On government and law in Roman Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/mw6m94sf,Naphtali Lewis,mw6m94sf,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,984128333,,984128333,raw,004068903,monograph,,,,,,,,free,
,,oclc ws,Origins : The Ancient Near Eastern Background of Some Modern Western Institutions,,,,,,,,,,http://hdl.handle.net/2333.1/573n5w3j,William W. Hallo,573n5w3j,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,604637123,,604637123,raw,003710183,monograph,,,,,,,,free,
Added handle link - 1/11/21 gm,,local update,Ostraka from Trimithis.,,,,,,,,,,http://hdl.handle.net/2333.1/37pvmfb9,,37pvmfb9,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,794976671,,794976671,raw,003636668,monograph,,,,,,,,free,
,,oclc ws,Ostraka in the Royal Ontario Museum II,,,,,,,,,,http://hdl.handle.net/2333.1/cjsxkz48,Alan Edouard Samuel,cjsxkz48,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,972352582,,972352582,raw,004844155,monograph,,,,,,,,free,
"Removed the newer entry (request oclc ws to remove dup - check if applied, 1/4/2021, jk)",,oclc ws,P.Berl. 9825 : an elaborate horoscope for 319 CE and its significance for Greek astronomical and astrological practice,,,,2017,,,2017,,,http://doi.org/2333.1/brv15m2n,"Greenbaum, Dorian Gieseler",brv15m2n,,ebook,,"Institute for the Study of the Ancient World, New York University",,,,,Ancient World Digital Library,global.5644.217,c5644.331,,1004237025,raw,005747310,monograph,,,,,,,,free,
,,oclc ws,P.Michigan XVI : a Greek love charm from Egypt (P. Mich. 757),,,,,,,,,,http://hdl.handle.net/2333.1/7sqv9xn5,David Gray Martinez,7sqv9xn5,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,984128244,,984128244,raw,004068898,monograph,,,,,,,,free,
,,oclc ws,Palestinian Bichrome Ware,,,,,,,,,,http://hdl.handle.net/2333.1/np5hqdth,Claire Epstein,np5hqdth,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1134522909,,1134522909,raw,003710235,monograph,,,,,,,,free,
,,local update,Pan du désert,,,,,,,,,,http://hdl.handle.net/2333.1/hdr7ssp4,A. Bernand,hdr7ssp4,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,,,1224916209,raw,003710210,monograph,,,,,,,,free,
,,oclc ws,Papyri from the Michigan collection (P.Mich XI),,,,,,,,,,http://hdl.handle.net/2333.1/1c59zzsq,John C. Shelton,1c59zzsq,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,580600908,,580600908,raw,004068192,monograph,,,,,,,,free,
,,oclc ws,Papyri in memory of P.J. Sijpesteijn (P. Sijp.),,,,,,,,,,http://hdl.handle.net/2333.1/qnk98z3x,Adriaan Johan Boudewijn Sirks,qnk98z3x,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,651754364,,651754364,raw,004068914,monograph,,,,,,,,free,
,,oclc ws,Papyri in the collection of the Erasmus University (Rotterdam) (P. Erasm. I),,,,,,,,,,http://hdl.handle.net/2333.1/k0p2nrzh,P. J. Sijpesteijn,k0p2nrzh,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,669316206,,669316206,raw,007572642,monograph,,,,,,,,free,
,,oclc ws,Papyri variae Alexandrinae et Gissenses,,,,,,,,,,http://hdl.handle.net/2333.1/tmpg4mgv,Jacques Schwartz,tmpg4mgv,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,579203240,,579203240,raw,005987017,monograph,,,,,,,,free,
,,local update,Papyrus grecs d'époque byzantine (t.1),,,,,,,,,,http://hdl.handle.net/2333.1/rr4xh7h2,,rr4xh7h2,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177253a,,746177253,raw,003498054,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/papyrusgrecsdp01masp
,,local update,Papyrus grecs d'époque byzantine (t.2),,,,,,,,,,http://hdl.handle.net/2333.1/n02v7716,,n02v7716,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177253b,,746177253,raw,003498054,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/papyrusgrecsdp02masp
,,local update,Papyrus grecs d'époque byzantine (t.3),,,,,,,,,,http://hdl.handle.net/2333.1/h9w0w46k,,h9w0w46k,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177253c,,746177253,raw,003498054,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/papyrusgrecsdp03masp
Updated this line,,local update,Preliminary report on early Byzantine pottery from a building complex at Kenchreai (Greece),,,,,,,,,,http://doi.org/2333.1/q83bk6k7,Sebastian Heath,q83bk6k7,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,,,1225156166,raw,004222883,monograph,,,,,,,,free,
,,local update,Primitive art in Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/08kps24d,,08kps24d,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177259,,746177259,raw,003498064,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/primitiveartin00capa
,,oclc ws,Principaux monuments du Musee egyptien de Florence,,,,,,,,,,http://hdl.handle.net/2333.1/tx95xc6p,William B. Berend,tx95xc6p,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177266,,746177266,raw,003498089,monograph,,,,,,,,free,
,,oclc ws,"Principles of the Relation between Local Adverb, Verb and Sentence Particle in Hittite",,,,,,,,,,http://hdl.handle.net/2333.1/3r228292,F.A. Tjerkstra,3r228292,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,637060886,,637060886,raw,003709821,monograph,,,,,,,,free,
,,oclc ws,Proceedings of the twelfth international congress of papyrology,,,,,,,,,,http://hdl.handle.net/2333.1/rr4xh2z5,Deborah H. Samuel,rr4xh2z5,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,983467848,,983467848,raw,004068186,monograph,,,,,,,,free,
,,oclc ws,"Ptocheia, or, Odysseus in disguise at Troy (P.Köln VI 245)",,,,,,,,,,http://hdl.handle.net/2333.1/44j0zs3c,Maryline G. Parca,44j0zs3c,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,644158104,,644158104,raw,004068900,monograph,,,,,,,,free,
,,oclc ws,Ptolemy and the foundations of ancient mathematical optics,,,,,,,,,,http://hdl.handle.net/2333.1/s1rn8w5q,A. Mark Smith,s1rn8w5q,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,81282547,,81282547,raw,005987009,monograph,,,,,,,,free,
,,oclc ws,Ptolemy's theory of visual perception,,,,,,,,,,http://hdl.handle.net/2333.1/6q573x46,Alexander Jones,6q573x46,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,81166765,,81166765,raw,005987003,monograph,,,,,,,,free,
,,oclc ws,Public organization in ancient Greece : a documentary study,,,,,,,,,,http://hdl.handle.net/2333.1/vdnck30q,Nicholas F. Jones,vdnck30q,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,988016058,,988016058,raw,007572643,monograph,,,,,,,,free,
,,oclc ws,Recherches de papyrologie littéraire,,,,,,,,,,http://hdl.handle.net/2333.1/zcrjdn2p,Paul Mertens,zcrjdn2p,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,692051330,,692051330,raw,005987016,monograph,,,,,,,,free,
,,oclc ws,"Register of Oxyrhynchites, 30 B.C.-A.D. 96",,,,,,,,,,http://hdl.handle.net/2333.1/n5tb2v4b,Brian W. Jones,n5tb2v4b,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,681815466,,681815466,raw,004068231,monograph,,,,,,,,free,
,,oclc ws,Regnal Formulas in Byzantine Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/mkkwhcf4,Roger S. Bagnall ,mkkwhcf4,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,669326384,,669326384,raw,004571770,monograph,,,,,,,,free,
,,local update,Répertoire généalogique et onomastique du Musée du Caire,,,,,,,,,,http://hdl.handle.net/2333.1/31zcrvc6,,31zcrvc6,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177268,,746177268,raw,003498100,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/rpertoiregn00legr
,,oclc ws,Reports of proceedings in papyri,,,,,,,,,,http://hdl.handle.net/2333.1/70rxwk3z,R.A. Coles,70rxwk3z,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,669316213,,669316213,raw,005684205,monograph,,,,,,,,free,
,,oclc ws,"Representing power in ancient Inner Asia: legitimacy, transmission and the sacred",,,,,,,,,,http://hdl.handle.net/2333.1/9ghx3qxx,Isabelle Charleux,9ghx3qxx,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1176469305,,1176469305,raw,007572854,monograph,,,,,,,,free,
"updated link * taken care of the oclc ws duplicate entry, check if approved, 1/4/2021, jk",,oclc ws,"Review of Ptolemaic Numismatics, 1996 to 2007",,,,,,,,,,http://doi.org/2333.1/9s4mw84w,,9s4mw84w,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,811756919,,811756919,raw,003669387,monograph,,,,,,,,free,
updated link,,oclc ws,Rome and the economic integration of empire,,,,,,,,,,http://doi.org/2333.1/280gb73f,,280gb73f,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,817965432,,817965432,raw,003679630,monograph,,,,,,,,free,
,,oclc ws,Royal administration and national religion in ancient Palestine,,,,1982,,,1982,,,http://hdl.handle.net/2333.1/p5hqc1fq,G.W. Ahlström,p5hqc1fq,,ebook,,Brill,,,,,Ancient World Digital Library,global.5644.217,c5644.848,,564383198,raw,003709897,monograph,,,,,,,,free,
,,oclc ws,Saite and Persian demotic cattle documents : a study in legal forms and principles in ancient Egypt (P.CattleDocs.),,,,,,,,,,http://hdl.handle.net/2333.1/hdr7stn3,Eugene Cruz-Uribe,hdr7stn3,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,988217271,,988217271,raw,004068794,monograph,,,,,,,,free,
,,local update,Sarcophages antérieurs au Nouvel Empire,,,,,,,,,,http://hdl.handle.net/2333.1/tht76tj5,,tht76tj5,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177269,,746177269,raw,003498104,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/sarcophagesant02laca
,,local update,Sarcophages de l'époque bubastite à l'époque saïte t.1,,,,,,,,,,http://hdl.handle.net/2333.1/pvmcvqrr,,pvmcvqrr,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177270a,,746177270,raw,003498105,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/sarcophagesdel01more
,,local update,Sarcophages de l'époque bubastite à l'époque saïte t.2,,,,,,,,,,http://hdl.handle.net/2333.1/k3j9kq8w,,k3j9kq8w,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177270b,,746177270,raw,003498105,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/sarcophagesdel02more
,,oclc ws,Saros cycle dates and related Babylonian astronomical texts,,,,,,,,,,http://hdl.handle.net/2333.1/bg79cxnb,Asger Aaboe,bg79cxnb,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,81150006,,81150006,raw,007572883,monograph,,,,,,,,free,
"updated M, AN - JAS 4/12/21 ",,oclc ws,Scarab-shaped seals,,,,,,,,,,http://hdl.handle.net/2333.1/9kd51p7d,,9kd51p7d,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177272,,746177272,raw,003498108,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/scarabshapedseal00newb
,,local update,Scarabs,,,,,,,,,,http://hdl.handle.net/2333.1/5tb2rnpp,,5tb2rnpp,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,689358134,,689358134,raw,003498111,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/scarabshistory00myer
,,oclc ws,"Selected Papers. 2. : (Hommages et Opera minora, 6)",,,,,,,,,,http://hdl.handle.net/2333.1/crjdfpx3,W.B. Henning,crjdfpx3,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1164077052,,1164077052,raw,003709748,monograph,,,,,,,,free,
,,oclc ws,Seleucid Archival Texts in the Harvard Semitic Museum,,,,,,,,,,http://hdl.handle.net/2333.1/7d7wm51r,R. Wallenfels,7d7wm51r,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,988915375,,988915375,raw,003709807,monograph,,,,,,,,free,
Updated this line,,oclc ws,Shenoute's Name,,,,,,,,,,http://hdl.handle.net/2333.1/05qfv49m,Roger S. Bagnall,05qfv49m,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,1178767842,,1178767842,raw,007576767,monograph,,,,,,,,free,
,,oclc ws,Sigla and select marginalia in Greek literary papyri,,,,,,,,,,http://hdl.handle.net/2333.1/f7m0crgm,Kathleen McNamee,f7m0crgm,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,669344520,,669344520,raw,007572884,monograph,,,,,,,,free,
,,oclc ws,Siut - Theben : Zur Wertschätzung von Traditionen im alten Ägypten,,,,,,,,,,http://hdl.handle.net/2333.1/2rbnzv07,Jochem Kahl,2rbnzv07,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,945915358,,945915358,raw,003709883,monograph,,,,,,,,free,
,,local update,"Statuen und Statuetten von Königen und Privatleuten im Museum von Kairo, Nr. 1-1294 53",,,,,,,,,,http://hdl.handle.net/2333.1/2280gn6t,,2280gn6t,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177276,,746177276,raw,003498115,monograph,,,,,,,,free,http://dlib.nyu.edu/awdl/books/statuenundstatue53borc
,,oclc ws,Status declarations in Roman Egypt,,,,,,,,,,http://hdl.handle.net/2333.1/rv15dxzp,C. A. Nelson,rv15dxzp,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,654509633,,654509633,raw,004068226,monograph,,,,,,,,free,
,,local update,Steingefässe / (v.1),,,,,,,,,,http://hdl.handle.net/2333.1/x95x6mwt,,x95x6mwt,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177277a,,746177277,raw,003498116,monograph,,,1,,,,,free,http://dlib.nyu.edu/awdl/books/steingefsse01biss
,,local update,Steingefässe / (v.2),,,,,,,,,,http://hdl.handle.net/2333.1/sn02vj17,,sn02vj17,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,746177277b,,746177277,raw,003498116,monograph,,,2,,,,,free,http://dlib.nyu.edu/awdl/books/steingefsse02biss
,,oclc ws,Studies in Exegesis : Christian Critiques of Jewish Law and Rabbinic Responses 70-300 CE,,,,,,,,,,http://hdl.handle.net/2333.1/4mw6mbrc,Herbert W. Basser,4mw6mbrc,,ebook,,,,,,,Ancient World Digital Library,global.5644.217,60245831,,60245831,raw,003709770,monograph,,,,,,,,free,
